1000 milliseconds	3753 MB/s	65333 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	701 cpu_system_milliseconds	171 minor_page_faults/s	0 major_page_faults/s	23249 yields/s	21 preempts/s
2000 milliseconds	3357 MB/s	58463 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	658 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	24056 yields/s	1 preempts/s
3000 milliseconds	3500 MB/s	60985 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	674 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24246 yields/s	1 preempts/s
4000 milliseconds	3450 MB/s	60135 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	678 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24055 yields/s	0 preempts/s
5000 milliseconds	3438 MB/s	59839 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	673 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	23067 yields/s	0 preempts/s
6000 milliseconds	3462 MB/s	60308 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	685 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	23543 yields/s	1 preempts/s
7000 milliseconds	3277 MB/s	56500 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	673 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25328 yields/s	17 preempts/s
8000 milliseconds	3136 MB/s	54677 short_reads/s	0 short_writes_echo/s	100 cpu_user_milliseconds	603 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31302 yields/s	0 preempts/s
9000 milliseconds	3142 MB/s	54760 short_reads/s	0 short_writes_echo/s	87 cpu_user_milliseconds	615 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31474 yields/s	0 preempts/s
10000 milliseconds	3072 MB/s	53557 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	583 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30494 yields/s	0 preempts/s
11000 milliseconds	3071 MB/s	53532 short_reads/s	0 short_writes_echo/s	113 cpu_user_milliseconds	594 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30659 yields/s	2 preempts/s
12000 milliseconds	3097 MB/s	53717 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	607 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29643 yields/s	1 preempts/s
13000 milliseconds	3089 MB/s	53858 short_reads/s	0 short_writes_echo/s	90 cpu_user_milliseconds	605 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30978 yields/s	0 preempts/s
14000 milliseconds	3125 MB/s	54473 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	594 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31025 yields/s	0 preempts/s
15000 milliseconds	3129 MB/s	54508 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	598 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30988 yields/s	0 preempts/s
16000 milliseconds	3117 MB/s	54348 short_reads/s	0 short_writes_echo/s	115 cpu_user_milliseconds	583 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31182 yields/s	0 preempts/s
