1000 milliseconds	2742 MB/s	64857 short_reads/s	0 short_writes_echo/s	99 cpu_user_milliseconds	717 cpu_system_milliseconds	170 minor_page_faults/s	0 major_page_faults/s	22719 yields/s	1 preempts/s
2000 milliseconds	2699 MB/s	64720 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	699 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	23991 yields/s	0 preempts/s
3000 milliseconds	2698 MB/s	64447 short_reads/s	0 short_writes_echo/s	91 cpu_user_milliseconds	712 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	23666 yields/s	0 preempts/s
4000 milliseconds	2706 MB/s	64917 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	687 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	23912 yields/s	0 preempts/s
5000 milliseconds	2567 MB/s	60158 short_reads/s	0 short_writes_echo/s	90 cpu_user_milliseconds	658 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	22889 yields/s	0 preempts/s
6000 milliseconds	2412 MB/s	58294 short_reads/s	0 short_writes_echo/s	112 cpu_user_milliseconds	566 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24716 yields/s	51 preempts/s
7000 milliseconds	2438 MB/s	59091 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	581 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25098 yields/s	21 preempts/s
8000 milliseconds	2406 MB/s	58451 short_reads/s	0 short_writes_echo/s	90 cpu_user_milliseconds	588 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24654 yields/s	1 preempts/s
9000 milliseconds	2403 MB/s	58311 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	570 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24232 yields/s	0 preempts/s
10000 milliseconds	2440 MB/s	59300 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	565 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25193 yields/s	3 preempts/s
11000 milliseconds	2487 MB/s	60384 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	574 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25393 yields/s	0 preempts/s
12000 milliseconds	2465 MB/s	60000 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	549 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25260 yields/s	0 preempts/s
13000 milliseconds	2464 MB/s	60039 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	566 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25520 yields/s	0 preempts/s
14000 milliseconds	2472 MB/s	60189 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	580 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25359 yields/s	0 preempts/s
15000 milliseconds	2436 MB/s	59014 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	567 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24772 yields/s	3 preempts/s
16000 milliseconds	2457 MB/s	60054 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	564 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25722 yields/s	0 preempts/s
17000 milliseconds	2453 MB/s	59873 short_reads/s	0 short_writes_echo/s	130 cpu_user_milliseconds	540 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25493 yields/s	0 preempts/s
18000 milliseconds	2438 MB/s	59547 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	547 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25537 yields/s	0 preempts/s
19000 milliseconds	2405 MB/s	58337 short_reads/s	0 short_writes_echo/s	136 cpu_user_milliseconds	539 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24655 yields/s	2 preempts/s
20000 milliseconds	2352 MB/s	57271 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	571 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24542 yields/s	4 preempts/s
