1000 milliseconds	2712 MB/s	56338 short_reads/s	0 short_writes_echo/s	96 cpu_user_milliseconds	625 cpu_system_milliseconds	173 minor_page_faults/s	0 major_page_faults/s	25977 yields/s	26 preempts/s
2000 milliseconds	2903 MB/s	59161 short_reads/s	0 short_writes_echo/s	93 cpu_user_milliseconds	650 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	26406 yields/s	3 preempts/s
3000 milliseconds	2932 MB/s	60139 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	631 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27823 yields/s	4 preempts/s
4000 milliseconds	2891 MB/s	59326 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	637 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27175 yields/s	0 preempts/s
5000 milliseconds	2901 MB/s	59613 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	630 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27463 yields/s	0 preempts/s
6000 milliseconds	2803 MB/s	57674 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	618 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26810 yields/s	18 preempts/s
7000 milliseconds	2777 MB/s	56922 short_reads/s	0 short_writes_echo/s	96 cpu_user_milliseconds	643 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26000 yields/s	19 preempts/s
8000 milliseconds	2899 MB/s	59450 short_reads/s	0 short_writes_echo/s	96 cpu_user_milliseconds	641 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27100 yields/s	0 preempts/s
9000 milliseconds	2829 MB/s	57755 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	637 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25994 yields/s	71 preempts/s
10000 milliseconds	2917 MB/s	59609 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	635 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26882 yields/s	22 preempts/s
11000 milliseconds	2900 MB/s	59447 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	631 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27185 yields/s	0 preempts/s
12000 milliseconds	2847 MB/s	58320 short_reads/s	0 short_writes_echo/s	114 cpu_user_milliseconds	627 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26575 yields/s	0 preempts/s
13000 milliseconds	2853 MB/s	58739 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	621 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27024 yields/s	0 preempts/s
14000 milliseconds	2874 MB/s	58980 short_reads/s	0 short_writes_echo/s	113 cpu_user_milliseconds	625 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27086 yields/s	0 preempts/s
15000 milliseconds	2873 MB/s	58922 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	634 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27199 yields/s	0 preempts/s
16000 milliseconds	2817 MB/s	57882 short_reads/s	0 short_writes_echo/s	89 cpu_user_milliseconds	645 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26467 yields/s	0 preempts/s
17000 milliseconds	2830 MB/s	57634 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	636 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25579 yields/s	2 preempts/s
18000 milliseconds	2878 MB/s	59223 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	632 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26670 yields/s	0 preempts/s
19000 milliseconds	2880 MB/s	59060 short_reads/s	0 short_writes_echo/s	114 cpu_user_milliseconds	622 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26863 yields/s	0 preempts/s
20000 milliseconds	2892 MB/s	59346 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	633 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26691 yields/s	3 preempts/s
21000 milliseconds	2872 MB/s	58954 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	640 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26571 yields/s	0 preempts/s
22000 milliseconds	2874 MB/s	58556 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	651 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25836 yields/s	33 preempts/s
23000 milliseconds	2762 MB/s	56796 short_reads/s	0 short_writes_echo/s	88 cpu_user_milliseconds	653 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25918 yields/s	0 preempts/s
24000 milliseconds	2895 MB/s	59240 short_reads/s	0 short_writes_echo/s	99 cpu_user_milliseconds	640 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27209 yields/s	0 preempts/s
25000 milliseconds	2861 MB/s	58488 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	627 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26314 yields/s	66 preempts/s
26000 milliseconds	2893 MB/s	59420 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	632 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26772 yields/s	0 preempts/s
27000 milliseconds	2827 MB/s	57597 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	649 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25383 yields/s	1 preempts/s
28000 milliseconds	2842 MB/s	58453 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	636 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27195 yields/s	0 preempts/s
