1000 milliseconds	3415 MB/s	62102 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	640 cpu_system_milliseconds	171 minor_page_faults/s	0 major_page_faults/s	20581 yields/s	22 preempts/s
2000 milliseconds	3140 MB/s	56206 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	596 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	23905 yields/s	1 preempts/s
3000 milliseconds	3202 MB/s	57844 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	586 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24875 yields/s	0 preempts/s
4000 milliseconds	3201 MB/s	57759 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	582 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24718 yields/s	26 preempts/s
5000 milliseconds	3149 MB/s	56930 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	582 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25006 yields/s	0 preempts/s
6000 milliseconds	3189 MB/s	57630 short_reads/s	0 short_writes_echo/s	89 cpu_user_milliseconds	597 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25174 yields/s	0 preempts/s
7000 milliseconds	3078 MB/s	55724 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	563 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25124 yields/s	2 preempts/s
8000 milliseconds	3051 MB/s	55116 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	595 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24349 yields/s	0 preempts/s
9000 milliseconds	3194 MB/s	57778 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	585 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24890 yields/s	0 preempts/s
10000 milliseconds	3206 MB/s	57877 short_reads/s	0 short_writes_echo/s	84 cpu_user_milliseconds	607 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24747 yields/s	0 preempts/s
11000 milliseconds	3176 MB/s	57346 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	583 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	24630 yields/s	0 preempts/s
