1000 milliseconds	3271 MB/s	69451 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	685 cpu_system_milliseconds	176 minor_page_faults/s	0 major_page_faults/s	27767 yields/s	43 preempts/s
2000 milliseconds	3286 MB/s	64167 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	652 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	28767 yields/s	1 preempts/s
3000 milliseconds	3223 MB/s	60295 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	644 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27430 yields/s	24 preempts/s
4000 milliseconds	3290 MB/s	74072 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	679 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29602 yields/s	60 preempts/s
5000 milliseconds	3363 MB/s	70817 short_reads/s	0 short_writes_echo/s	93 cpu_user_milliseconds	692 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29303 yields/s	17 preempts/s
6000 milliseconds	3408 MB/s	83152 short_reads/s	0 short_writes_echo/s	137 cpu_user_milliseconds	698 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31712 yields/s	0 preempts/s
7000 milliseconds	3207 MB/s	61402 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	657 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	28303 yields/s	0 preempts/s
8000 milliseconds	3329 MB/s	76681 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	697 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30409 yields/s	15 preempts/s
9000 milliseconds	3430 MB/s	78916 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	696 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31617 yields/s	0 preempts/s
10000 milliseconds	3370 MB/s	73212 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	684 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31639 yields/s	0 preempts/s
11000 milliseconds	3222 MB/s	54062 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	619 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	26267 yields/s	0 preempts/s
12000 milliseconds	3475 MB/s	89263 short_reads/s	0 short_writes_echo/s	146 cpu_user_milliseconds	708 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	35810 yields/s	0 preempts/s
13000 milliseconds	3253 MB/s	81652 short_reads/s	0 short_writes_echo/s	136 cpu_user_milliseconds	710 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	33043 yields/s	2 preempts/s
14000 milliseconds	3379 MB/s	82329 short_reads/s	0 short_writes_echo/s	122 cpu_user_milliseconds	711 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	35796 yields/s	2 preempts/s
15000 milliseconds	3327 MB/s	74936 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	689 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29745 yields/s	19 preempts/s
16000 milliseconds	3409 MB/s	85845 short_reads/s	0 short_writes_echo/s	135 cpu_user_milliseconds	706 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	34707 yields/s	18 preempts/s
17000 milliseconds	3349 MB/s	78833 short_reads/s	0 short_writes_echo/s	114 cpu_user_milliseconds	703 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30733 yields/s	46 preempts/s
18000 milliseconds	3293 MB/s	75774 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	671 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30871 yields/s	1 preempts/s
19000 milliseconds	3418 MB/s	87653 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	734 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	34746 yields/s	0 preempts/s
20000 milliseconds	3387 MB/s	83256 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	709 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	33899 yields/s	0 preempts/s
21000 milliseconds	3374 MB/s	75414 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	693 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30638 yields/s	0 preempts/s
22000 milliseconds	3420 MB/s	87832 short_reads/s	0 short_writes_echo/s	132 cpu_user_milliseconds	726 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	34141 yields/s	0 preempts/s
23000 milliseconds	3283 MB/s	82124 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	721 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31907 yields/s	0 preempts/s
24000 milliseconds	3407 MB/s	84811 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	714 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	33912 yields/s	1 preempts/s
25000 milliseconds	3242 MB/s	57108 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	626 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27526 yields/s	0 preempts/s
26000 milliseconds	3336 MB/s	72550 short_reads/s	0 short_writes_echo/s	120 cpu_user_milliseconds	666 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30355 yields/s	21 preempts/s
27000 milliseconds	3282 MB/s	63332 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	641 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27280 yields/s	0 preempts/s
28000 milliseconds	3253 MB/s	58638 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	639 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25380 yields/s	1 preempts/s
29000 milliseconds	3411 MB/s	86276 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	720 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	33199 yields/s	3 preempts/s
30000 milliseconds	3248 MB/s	75815 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	666 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29969 yields/s	2 preempts/s
31000 milliseconds	3354 MB/s	74212 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	696 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31128 yields/s	2 preempts/s
32000 milliseconds	3334 MB/s	68979 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	684 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	25875 yields/s	0 preempts/s
