1000 milliseconds	2991 MB/s	125 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	969 cpu_system_milliseconds	204 minor_page_faults/s	0 major_page_faults/s	15 yields/s	13 preempts/s
2000 milliseconds	3018 MB/s	0 short_reads/s	0 short_writes_echo/s	34 cpu_user_milliseconds	964 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
3000 milliseconds	3020 MB/s	0 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	960 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
4000 milliseconds	3028 MB/s	0 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	951 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	4 preempts/s
5000 milliseconds	2946 MB/s	0 short_reads/s	0 short_writes_echo/s	44 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
6000 milliseconds	2811 MB/s	0 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	966 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	10 preempts/s
7000 milliseconds	2982 MB/s	0 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	965 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	4 preempts/s
8000 milliseconds	2872 MB/s	0 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	24 preempts/s
9000 milliseconds	2981 MB/s	0 short_reads/s	0 short_writes_echo/s	30 cpu_user_milliseconds	968 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
10000 milliseconds	2986 MB/s	0 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	960 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	29 preempts/s
11000 milliseconds	2908 MB/s	0 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	960 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
12000 milliseconds	2859 MB/s	0 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
13000 milliseconds	3004 MB/s	0 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	6 preempts/s
14000 milliseconds	3019 MB/s	0 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	4 preempts/s
