1000 milliseconds	1213 MB/s	0 short_reads/s	0 short_writes_echo/s	238 cpu_user_milliseconds	648 cpu_system_milliseconds	175 minor_page_faults/s	0 major_page_faults/s	40842 yields/s	6 preempts/s
2000 milliseconds	1274 MB/s	0 short_reads/s	0 short_writes_echo/s	235 cpu_user_milliseconds	662 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	36783 yields/s	0 preempts/s
3000 milliseconds	1272 MB/s	0 short_reads/s	0 short_writes_echo/s	231 cpu_user_milliseconds	657 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43846 yields/s	2 preempts/s
4000 milliseconds	1252 MB/s	0 short_reads/s	0 short_writes_echo/s	251 cpu_user_milliseconds	629 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	46381 yields/s	7 preempts/s
5000 milliseconds	1265 MB/s	0 short_reads/s	0 short_writes_echo/s	222 cpu_user_milliseconds	660 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44377 yields/s	22 preempts/s
6000 milliseconds	1268 MB/s	0 short_reads/s	0 short_writes_echo/s	246 cpu_user_milliseconds	633 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	41372 yields/s	3 preempts/s
7000 milliseconds	1281 MB/s	0 short_reads/s	0 short_writes_echo/s	251 cpu_user_milliseconds	631 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43735 yields/s	0 preempts/s
8000 milliseconds	1275 MB/s	0 short_reads/s	0 short_writes_echo/s	240 cpu_user_milliseconds	640 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44165 yields/s	0 preempts/s
9000 milliseconds	1263 MB/s	0 short_reads/s	0 short_writes_echo/s	212 cpu_user_milliseconds	664 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	45490 yields/s	1 preempts/s
10000 milliseconds	1253 MB/s	0 short_reads/s	0 short_writes_echo/s	225 cpu_user_milliseconds	658 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	42753 yields/s	0 preempts/s
11000 milliseconds	1226 MB/s	0 short_reads/s	0 short_writes_echo/s	236 cpu_user_milliseconds	640 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	42933 yields/s	2 preempts/s
12000 milliseconds	1236 MB/s	0 short_reads/s	0 short_writes_echo/s	242 cpu_user_milliseconds	638 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	45194 yields/s	0 preempts/s
13000 milliseconds	1284 MB/s	0 short_reads/s	0 short_writes_echo/s	233 cpu_user_milliseconds	653 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43123 yields/s	0 preempts/s
14000 milliseconds	1279 MB/s	0 short_reads/s	0 short_writes_echo/s	240 cpu_user_milliseconds	643 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44397 yields/s	0 preempts/s
15000 milliseconds	1271 MB/s	0 short_reads/s	0 short_writes_echo/s	256 cpu_user_milliseconds	625 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44289 yields/s	2 preempts/s
16000 milliseconds	1259 MB/s	0 short_reads/s	0 short_writes_echo/s	239 cpu_user_milliseconds	643 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	42980 yields/s	2 preempts/s
17000 milliseconds	1280 MB/s	0 short_reads/s	0 short_writes_echo/s	216 cpu_user_milliseconds	671 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43626 yields/s	0 preempts/s
18000 milliseconds	1277 MB/s	0 short_reads/s	0 short_writes_echo/s	248 cpu_user_milliseconds	638 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43363 yields/s	0 preempts/s
19000 milliseconds	1261 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	673 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	46264 yields/s	0 preempts/s
20000 milliseconds	1287 MB/s	0 short_reads/s	0 short_writes_echo/s	235 cpu_user_milliseconds	658 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	41615 yields/s	0 preempts/s
21000 milliseconds	1240 MB/s	0 short_reads/s	0 short_writes_echo/s	238 cpu_user_milliseconds	643 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43940 yields/s	0 preempts/s
22000 milliseconds	1274 MB/s	0 short_reads/s	0 short_writes_echo/s	244 cpu_user_milliseconds	640 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44384 yields/s	0 preempts/s
