1000 milliseconds	4135 MB/s	77433 short_reads/s	0 short_writes_echo/s	130 cpu_user_milliseconds	742 cpu_system_milliseconds	174 minor_page_faults/s	0 major_page_faults/s	34199 yields/s	3 preempts/s
2000 milliseconds	3606 MB/s	66764 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	715 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	30379 yields/s	4 preempts/s
3000 milliseconds	3524 MB/s	66101 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	675 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31985 yields/s	1 preempts/s
4000 milliseconds	3026 MB/s	55858 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	663 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27076 yields/s	128 preempts/s
5000 milliseconds	2947 MB/s	55158 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	589 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31999 yields/s	0 preempts/s
6000 milliseconds	2890 MB/s	54131 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	561 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30441 yields/s	0 preempts/s
7000 milliseconds	2862 MB/s	53640 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	563 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31959 yields/s	0 preempts/s
8000 milliseconds	2807 MB/s	52590 short_reads/s	0 short_writes_echo/s	86 cpu_user_milliseconds	598 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29992 yields/s	1 preempts/s
9000 milliseconds	2912 MB/s	54585 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	585 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31333 yields/s	0 preempts/s
10000 milliseconds	2839 MB/s	53102 short_reads/s	0 short_writes_echo/s	100 cpu_user_milliseconds	626 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	28198 yields/s	0 preempts/s
11000 milliseconds	2897 MB/s	54286 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	588 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31867 yields/s	0 preempts/s
12000 milliseconds	2943 MB/s	54563 short_reads/s	0 short_writes_echo/s	88 cpu_user_milliseconds	616 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29667 yields/s	0 preempts/s
13000 milliseconds	2970 MB/s	55618 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	590 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31479 yields/s	0 preempts/s
14000 milliseconds	2933 MB/s	54921 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	607 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31191 yields/s	0 preempts/s
15000 milliseconds	2770 MB/s	51860 short_reads/s	0 short_writes_echo/s	86 cpu_user_milliseconds	623 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29359 yields/s	1 preempts/s
16000 milliseconds	2756 MB/s	51585 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	597 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29168 yields/s	2 preempts/s
17000 milliseconds	2833 MB/s	52780 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	586 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30031 yields/s	0 preempts/s
18000 milliseconds	2908 MB/s	54361 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	591 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31930 yields/s	0 preempts/s
19000 milliseconds	2968 MB/s	55505 short_reads/s	0 short_writes_echo/s	99 cpu_user_milliseconds	600 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31576 yields/s	0 preempts/s
20000 milliseconds	2921 MB/s	54704 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	584 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31897 yields/s	17 preempts/s
21000 milliseconds	2903 MB/s	54291 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	587 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	31238 yields/s	0 preempts/s
22000 milliseconds	2939 MB/s	54296 short_reads/s	0 short_writes_echo/s	90 cpu_user_milliseconds	624 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	27784 yields/s	41 preempts/s
23000 milliseconds	2908 MB/s	54343 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	589 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	29948 yields/s	8 preempts/s
24000 milliseconds	2953 MB/s	55298 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	582 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	30974 yields/s	2 preempts/s
