1000 milliseconds	3928 MB/s	1947 short_reads/s	0 short_writes_echo/s	49 cpu_user_milliseconds	946 cpu_system_milliseconds	215 minor_page_faults/s	0 major_page_faults/s	440 yields/s	9 preempts/s
2000 milliseconds	4058 MB/s	760 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	959 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	75 yields/s	1 preempts/s
3000 milliseconds	4044 MB/s	747 short_reads/s	0 short_writes_echo/s	48 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	53 yields/s	26 preempts/s
4000 milliseconds	4082 MB/s	129 short_reads/s	0 short_writes_echo/s	49 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100 yields/s	2 preempts/s
5000 milliseconds	4130 MB/s	171 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	184 yields/s	1 preempts/s
6000 milliseconds	3989 MB/s	1308 short_reads/s	0 short_writes_echo/s	29 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	790 yields/s	3 preempts/s
7000 milliseconds	4105 MB/s	359 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	182 yields/s	4 preempts/s
8000 milliseconds	3988 MB/s	737 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	939 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1024 yields/s	2 preempts/s
9000 milliseconds	4093 MB/s	374 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	251 yields/s	0 preempts/s
10000 milliseconds	4062 MB/s	740 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	405 yields/s	1 preempts/s
11000 milliseconds	3948 MB/s	1359 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	603 yields/s	3 preempts/s
12000 milliseconds	4064 MB/s	90 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	105 yields/s	1 preempts/s
13000 milliseconds	4055 MB/s	625 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	179 yields/s	1 preempts/s
14000 milliseconds	4090 MB/s	147 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	232 yields/s	2 preempts/s
15000 milliseconds	4086 MB/s	124 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	192 yields/s	5 preempts/s
