1000 milliseconds	3189 MB/s	4255 short_reads/s	0 short_writes_echo/s	99 cpu_user_milliseconds	703 cpu_system_milliseconds	176 minor_page_faults/s	0 major_page_faults/s	54853 yields/s	3 preempts/s
2000 milliseconds	3189 MB/s	3675 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	629 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	34812 yields/s	19 preempts/s
3000 milliseconds	3194 MB/s	3808 short_reads/s	0 short_writes_echo/s	115 cpu_user_milliseconds	611 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	37128 yields/s	60 preempts/s
4000 milliseconds	3270 MB/s	3057 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	631 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	51490 yields/s	16 preempts/s
5000 milliseconds	3268 MB/s	8340 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	661 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	44951 yields/s	0 preempts/s
6000 milliseconds	3213 MB/s	8234 short_reads/s	0 short_writes_echo/s	90 cpu_user_milliseconds	668 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	38877 yields/s	5 preempts/s
7000 milliseconds	3189 MB/s	2890 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	623 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	37230 yields/s	0 preempts/s
8000 milliseconds	3196 MB/s	3937 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	693 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	56468 yields/s	2 preempts/s
9000 milliseconds	3342 MB/s	8230 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	707 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	56806 yields/s	1 preempts/s
10000 milliseconds	3336 MB/s	3873 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	680 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	56234 yields/s	0 preempts/s
11000 milliseconds	3263 MB/s	5303 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	682 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	51616 yields/s	18 preempts/s
12000 milliseconds	3171 MB/s	5653 short_reads/s	0 short_writes_echo/s	88 cpu_user_milliseconds	641 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	32497 yields/s	0 preempts/s
13000 milliseconds	3285 MB/s	6081 short_reads/s	0 short_writes_echo/s	96 cpu_user_milliseconds	668 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	46937 yields/s	0 preempts/s
14000 milliseconds	3184 MB/s	4665 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	668 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	43249 yields/s	20 preempts/s
