1000 milliseconds	3619 MB/s	6321 short_reads/s	0 short_writes_echo/s	57 cpu_user_milliseconds	926 cpu_system_milliseconds	208 minor_page_faults/s	0 major_page_faults/s	1304 yields/s	40 preempts/s
2000 milliseconds	3451 MB/s	10468 short_reads/s	0 short_writes_echo/s	59 cpu_user_milliseconds	925 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	1205 yields/s	11 preempts/s
3000 milliseconds	3921 MB/s	1216 short_reads/s	0 short_writes_echo/s	51 cpu_user_milliseconds	944 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	217 yields/s	5 preempts/s
4000 milliseconds	3932 MB/s	559 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	240 yields/s	7 preempts/s
5000 milliseconds	3850 MB/s	2358 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	946 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1244 yields/s	9 preempts/s
6000 milliseconds	3835 MB/s	2718 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	944 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	541 yields/s	25 preempts/s
7000 milliseconds	3841 MB/s	2178 short_reads/s	0 short_writes_echo/s	52 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	964 yields/s	3 preempts/s
8000 milliseconds	3918 MB/s	318 short_reads/s	0 short_writes_echo/s	60 cpu_user_milliseconds	931 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	219 yields/s	0 preempts/s
9000 milliseconds	3909 MB/s	2136 short_reads/s	0 short_writes_echo/s	67 cpu_user_milliseconds	930 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	139 yields/s	4 preempts/s
10000 milliseconds	3844 MB/s	3986 short_reads/s	0 short_writes_echo/s	60 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	279 yields/s	1 preempts/s
11000 milliseconds	3927 MB/s	468 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	941 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	457 yields/s	1 preempts/s
12000 milliseconds	3862 MB/s	1730 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	939 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	862 yields/s	6 preempts/s
13000 milliseconds	3911 MB/s	735 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	268 yields/s	2 preempts/s
14000 milliseconds	3935 MB/s	1949 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	375 yields/s	4 preempts/s
15000 milliseconds	3838 MB/s	3691 short_reads/s	0 short_writes_echo/s	56 cpu_user_milliseconds	935 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	974 yields/s	4 preempts/s
16000 milliseconds	3880 MB/s	2086 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	943 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	413 yields/s	4 preempts/s
17000 milliseconds	3661 MB/s	5130 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	931 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1244 yields/s	18 preempts/s
18000 milliseconds	3878 MB/s	2969 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	368 yields/s	2 preempts/s
19000 milliseconds	3955 MB/s	298 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	947 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	261 yields/s	2 preempts/s
20000 milliseconds	3847 MB/s	2232 short_reads/s	0 short_writes_echo/s	51 cpu_user_milliseconds	934 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1292 yields/s	5 preempts/s
21000 milliseconds	3927 MB/s	764 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	453 yields/s	6 preempts/s
22000 milliseconds	3876 MB/s	632 short_reads/s	0 short_writes_echo/s	48 cpu_user_milliseconds	940 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	927 yields/s	2 preempts/s
