1000 milliseconds	685 MB/s	1 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	1077 cpu_system_milliseconds	173 minor_page_faults/s	0 major_page_faults/s	119908 yields/s	110 preempts/s
2000 milliseconds	714 MB/s	0 short_reads/s	0 short_writes_echo/s	148 cpu_user_milliseconds	1087 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	124837 yields/s	10 preempts/s
3000 milliseconds	711 MB/s	0 short_reads/s	0 short_writes_echo/s	141 cpu_user_milliseconds	1101 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	124246 yields/s	25 preempts/s
4000 milliseconds	711 MB/s	0 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	1099 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	124181 yields/s	79 preempts/s
5000 milliseconds	728 MB/s	0 short_reads/s	0 short_writes_echo/s	152 cpu_user_milliseconds	1076 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	127059 yields/s	25 preempts/s
6000 milliseconds	728 MB/s	0 short_reads/s	0 short_writes_echo/s	154 cpu_user_milliseconds	1075 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	126855 yields/s	72 preempts/s
7000 milliseconds	738 MB/s	0 short_reads/s	0 short_writes_echo/s	145 cpu_user_milliseconds	1085 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	128649 yields/s	26 preempts/s
8000 milliseconds	740 MB/s	0 short_reads/s	0 short_writes_echo/s	183 cpu_user_milliseconds	1045 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	128753 yields/s	19 preempts/s
9000 milliseconds	718 MB/s	0 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	1103 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	125365 yields/s	57 preempts/s
10000 milliseconds	710 MB/s	0 short_reads/s	0 short_writes_echo/s	149 cpu_user_milliseconds	1086 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	124180 yields/s	35 preempts/s
11000 milliseconds	708 MB/s	0 short_reads/s	0 short_writes_echo/s	157 cpu_user_milliseconds	1075 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123592 yields/s	25 preempts/s
12000 milliseconds	722 MB/s	0 short_reads/s	0 short_writes_echo/s	143 cpu_user_milliseconds	1084 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	126046 yields/s	39 preempts/s
13000 milliseconds	706 MB/s	0 short_reads/s	0 short_writes_echo/s	170 cpu_user_milliseconds	1070 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123553 yields/s	15 preempts/s
