1000 milliseconds	2237 MB/s	37983 short_reads/s	0 short_writes_echo/s	113 cpu_user_milliseconds	1009 cpu_system_milliseconds	176 minor_page_faults/s	0 major_page_faults/s	101551 yields/s	1056 preempts/s
2000 milliseconds	2461 MB/s	41173 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1107 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	113297 yields/s	484 preempts/s
3000 milliseconds	2641 MB/s	44275 short_reads/s	0 short_writes_echo/s	150 cpu_user_milliseconds	1120 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	120771 yields/s	73 preempts/s
4000 milliseconds	2665 MB/s	48714 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	1145 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123909 yields/s	127 preempts/s
5000 milliseconds	2634 MB/s	44603 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	1152 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	121170 yields/s	220 preempts/s
6000 milliseconds	2637 MB/s	44741 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1116 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	120847 yields/s	39 preempts/s
7000 milliseconds	2663 MB/s	43998 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1133 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	120680 yields/s	167 preempts/s
8000 milliseconds	2520 MB/s	41833 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	1109 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113068 yields/s	415 preempts/s
9000 milliseconds	2631 MB/s	45343 short_reads/s	0 short_writes_echo/s	150 cpu_user_milliseconds	1125 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	121910 yields/s	167 preempts/s
10000 milliseconds	2632 MB/s	45138 short_reads/s	0 short_writes_echo/s	159 cpu_user_milliseconds	1136 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	121809 yields/s	469 preempts/s
11000 milliseconds	2670 MB/s	46859 short_reads/s	0 short_writes_echo/s	160 cpu_user_milliseconds	1116 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123447 yields/s	55 preempts/s
12000 milliseconds	2669 MB/s	46314 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1120 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122701 yields/s	32 preempts/s
13000 milliseconds	2663 MB/s	45513 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1102 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	119620 yields/s	73 preempts/s
14000 milliseconds	2654 MB/s	50262 short_reads/s	0 short_writes_echo/s	157 cpu_user_milliseconds	1131 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	125504 yields/s	88 preempts/s
15000 milliseconds	2669 MB/s	45570 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	1108 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	118472 yields/s	138 preempts/s
16000 milliseconds	2697 MB/s	45772 short_reads/s	0 short_writes_echo/s	130 cpu_user_milliseconds	1122 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	118865 yields/s	91 preempts/s
17000 milliseconds	2667 MB/s	49111 short_reads/s	0 short_writes_echo/s	143 cpu_user_milliseconds	1148 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	125434 yields/s	17 preempts/s
18000 milliseconds	2600 MB/s	42763 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1175 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	121042 yields/s	51 preempts/s
19000 milliseconds	2628 MB/s	44596 short_reads/s	0 short_writes_echo/s	158 cpu_user_milliseconds	1140 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122242 yields/s	114 preempts/s
20000 milliseconds	2664 MB/s	44751 short_reads/s	0 short_writes_echo/s	135 cpu_user_milliseconds	1130 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	120560 yields/s	272 preempts/s
21000 milliseconds	2660 MB/s	47466 short_reads/s	0 short_writes_echo/s	152 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122800 yields/s	88 preempts/s
22000 milliseconds	2651 MB/s	44673 short_reads/s	0 short_writes_echo/s	135 cpu_user_milliseconds	1125 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	121819 yields/s	59 preempts/s
23000 milliseconds	2658 MB/s	45253 short_reads/s	0 short_writes_echo/s	152 cpu_user_milliseconds	1095 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	119361 yields/s	47 preempts/s
24000 milliseconds	2643 MB/s	43653 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	1143 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	119489 yields/s	98 preempts/s
25000 milliseconds	2626 MB/s	44390 short_reads/s	0 short_writes_echo/s	150 cpu_user_milliseconds	1129 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122240 yields/s	602 preempts/s
26000 milliseconds	2665 MB/s	47988 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1161 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123942 yields/s	71 preempts/s
27000 milliseconds	2702 MB/s	49117 short_reads/s	0 short_writes_echo/s	160 cpu_user_milliseconds	1106 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122259 yields/s	30 preempts/s
28000 milliseconds	2659 MB/s	46421 short_reads/s	0 short_writes_echo/s	137 cpu_user_milliseconds	1127 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	122029 yields/s	123 preempts/s
29000 milliseconds	2632 MB/s	44442 short_reads/s	0 short_writes_echo/s	150 cpu_user_milliseconds	1137 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	120914 yields/s	91 preempts/s
30000 milliseconds	2646 MB/s	42627 short_reads/s	0 short_writes_echo/s	145 cpu_user_milliseconds	1119 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116489 yields/s	1183 preempts/s
31000 milliseconds	2587 MB/s	44742 short_reads/s	0 short_writes_echo/s	149 cpu_user_milliseconds	1097 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	118391 yields/s	513 preempts/s
