1000 milliseconds	1223 MB/s	0 short_reads/s	0 short_writes_echo/s	216 cpu_user_milliseconds	773 cpu_system_milliseconds	181 minor_page_faults/s	0 major_page_faults/s	2798 yields/s	1 preempts/s
2000 milliseconds	1267 MB/s	0 short_reads/s	0 short_writes_echo/s	234 cpu_user_milliseconds	759 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	1682 yields/s	1 preempts/s
3000 milliseconds	1239 MB/s	0 short_reads/s	0 short_writes_echo/s	211 cpu_user_milliseconds	781 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1587 yields/s	7 preempts/s
4000 milliseconds	1261 MB/s	0 short_reads/s	0 short_writes_echo/s	209 cpu_user_milliseconds	783 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1547 yields/s	0 preempts/s
5000 milliseconds	1226 MB/s	0 short_reads/s	0 short_writes_echo/s	211 cpu_user_milliseconds	779 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2772 yields/s	4 preempts/s
6000 milliseconds	1257 MB/s	0 short_reads/s	0 short_writes_echo/s	222 cpu_user_milliseconds	771 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1571 yields/s	2 preempts/s
7000 milliseconds	1248 MB/s	0 short_reads/s	0 short_writes_echo/s	206 cpu_user_milliseconds	785 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2630 yields/s	3 preempts/s
8000 milliseconds	1258 MB/s	0 short_reads/s	0 short_writes_echo/s	212 cpu_user_milliseconds	785 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	491 yields/s	5 preempts/s
9000 milliseconds	1272 MB/s	0 short_reads/s	0 short_writes_echo/s	210 cpu_user_milliseconds	787 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	435 yields/s	4 preempts/s
10000 milliseconds	1213 MB/s	0 short_reads/s	0 short_writes_echo/s	202 cpu_user_milliseconds	785 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2441 yields/s	47 preempts/s
11000 milliseconds	1256 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	792 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	583 yields/s	2 preempts/s
12000 milliseconds	1201 MB/s	0 short_reads/s	0 short_writes_echo/s	222 cpu_user_milliseconds	754 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	5988 yields/s	1 preempts/s
13000 milliseconds	1150 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	721 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2866 yields/s	27 preempts/s
14000 milliseconds	1251 MB/s	0 short_reads/s	0 short_writes_echo/s	221 cpu_user_milliseconds	772 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1464 yields/s	0 preempts/s
15000 milliseconds	1239 MB/s	0 short_reads/s	0 short_writes_echo/s	209 cpu_user_milliseconds	777 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3852 yields/s	1 preempts/s
16000 milliseconds	1256 MB/s	0 short_reads/s	0 short_writes_echo/s	196 cpu_user_milliseconds	796 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	326 yields/s	56 preempts/s
17000 milliseconds	1243 MB/s	0 short_reads/s	0 short_writes_echo/s	224 cpu_user_milliseconds	769 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1428 yields/s	4 preempts/s
18000 milliseconds	1259 MB/s	0 short_reads/s	0 short_writes_echo/s	209 cpu_user_milliseconds	787 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	794 yields/s	10 preempts/s
19000 milliseconds	1254 MB/s	0 short_reads/s	0 short_writes_echo/s	216 cpu_user_milliseconds	780 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	399 yields/s	17 preempts/s
20000 milliseconds	1234 MB/s	0 short_reads/s	0 short_writes_echo/s	211 cpu_user_milliseconds	775 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2580 yields/s	3 preempts/s
21000 milliseconds	1233 MB/s	0 short_reads/s	0 short_writes_echo/s	207 cpu_user_milliseconds	781 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2896 yields/s	1 preempts/s
22000 milliseconds	1238 MB/s	0 short_reads/s	0 short_writes_echo/s	214 cpu_user_milliseconds	773 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3795 yields/s	0 preempts/s
23000 milliseconds	1285 MB/s	0 short_reads/s	0 short_writes_echo/s	203 cpu_user_milliseconds	792 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	829 yields/s	3 preempts/s
24000 milliseconds	1274 MB/s	0 short_reads/s	0 short_writes_echo/s	233 cpu_user_milliseconds	762 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	531 yields/s	17 preempts/s
25000 milliseconds	1240 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	785 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2741 yields/s	12 preempts/s
26000 milliseconds	1263 MB/s	0 short_reads/s	0 short_writes_echo/s	220 cpu_user_milliseconds	777 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	509 yields/s	2 preempts/s
27000 milliseconds	1263 MB/s	0 short_reads/s	0 short_writes_echo/s	193 cpu_user_milliseconds	795 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2658 yields/s	2 preempts/s
28000 milliseconds	1248 MB/s	0 short_reads/s	0 short_writes_echo/s	190 cpu_user_milliseconds	800 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1664 yields/s	3 preempts/s
29000 milliseconds	1282 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	790 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1104 yields/s	4 preempts/s
30000 milliseconds	1235 MB/s	0 short_reads/s	0 short_writes_echo/s	200 cpu_user_milliseconds	789 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3039 yields/s	0 preempts/s
31000 milliseconds	1250 MB/s	0 short_reads/s	0 short_writes_echo/s	216 cpu_user_milliseconds	779 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	639 yields/s	1 preempts/s
32000 milliseconds	1281 MB/s	0 short_reads/s	0 short_writes_echo/s	252 cpu_user_milliseconds	736 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2864 yields/s	1 preempts/s
33000 milliseconds	1250 MB/s	0 short_reads/s	0 short_writes_echo/s	210 cpu_user_milliseconds	781 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1635 yields/s	24 preempts/s
34000 milliseconds	1251 MB/s	0 short_reads/s	0 short_writes_echo/s	223 cpu_user_milliseconds	770 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	895 yields/s	2 preempts/s
35000 milliseconds	1215 MB/s	0 short_reads/s	0 short_writes_echo/s	198 cpu_user_milliseconds	783 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	4693 yields/s	3 preempts/s
36000 milliseconds	1278 MB/s	0 short_reads/s	0 short_writes_echo/s	248 cpu_user_milliseconds	743 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1300 yields/s	2 preempts/s
37000 milliseconds	1258 MB/s	0 short_reads/s	0 short_writes_echo/s	191 cpu_user_milliseconds	800 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1322 yields/s	6 preempts/s
38000 milliseconds	1262 MB/s	0 short_reads/s	0 short_writes_echo/s	200 cpu_user_milliseconds	794 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	782 yields/s	26 preempts/s
39000 milliseconds	1232 MB/s	0 short_reads/s	0 short_writes_echo/s	213 cpu_user_milliseconds	778 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2133 yields/s	2 preempts/s
40000 milliseconds	1236 MB/s	0 short_reads/s	0 short_writes_echo/s	223 cpu_user_milliseconds	766 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2635 yields/s	0 preempts/s
41000 milliseconds	1253 MB/s	0 short_reads/s	0 short_writes_echo/s	195 cpu_user_milliseconds	798 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1167 yields/s	3 preempts/s
42000 milliseconds	1241 MB/s	0 short_reads/s	0 short_writes_echo/s	218 cpu_user_milliseconds	771 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3113 yields/s	4 preempts/s
43000 milliseconds	1249 MB/s	0 short_reads/s	0 short_writes_echo/s	195 cpu_user_milliseconds	795 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2062 yields/s	3 preempts/s
44000 milliseconds	1261 MB/s	0 short_reads/s	0 short_writes_echo/s	194 cpu_user_milliseconds	799 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	543 yields/s	0 preempts/s
45000 milliseconds	1250 MB/s	0 short_reads/s	0 short_writes_echo/s	219 cpu_user_milliseconds	768 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2768 yields/s	0 preempts/s
46000 milliseconds	1267 MB/s	0 short_reads/s	0 short_writes_echo/s	226 cpu_user_milliseconds	769 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	812 yields/s	5 preempts/s
47000 milliseconds	1242 MB/s	0 short_reads/s	0 short_writes_echo/s	233 cpu_user_milliseconds	754 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3334 yields/s	2 preempts/s
48000 milliseconds	1232 MB/s	0 short_reads/s	0 short_writes_echo/s	205 cpu_user_milliseconds	781 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3001 yields/s	2 preempts/s
49000 milliseconds	1251 MB/s	0 short_reads/s	0 short_writes_echo/s	206 cpu_user_milliseconds	787 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1375 yields/s	0 preempts/s
50000 milliseconds	1179 MB/s	0 short_reads/s	0 short_writes_echo/s	209 cpu_user_milliseconds	754 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	4550 yields/s	1 preempts/s
51000 milliseconds	1265 MB/s	0 short_reads/s	0 short_writes_echo/s	218 cpu_user_milliseconds	777 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1009 yields/s	0 preempts/s
52000 milliseconds	1254 MB/s	0 short_reads/s	0 short_writes_echo/s	193 cpu_user_milliseconds	796 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2578 yields/s	0 preempts/s
53000 milliseconds	1228 MB/s	0 short_reads/s	0 short_writes_echo/s	207 cpu_user_milliseconds	781 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3286 yields/s	1 preempts/s
54000 milliseconds	1271 MB/s	0 short_reads/s	0 short_writes_echo/s	206 cpu_user_milliseconds	788 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1229 yields/s	0 preempts/s
55000 milliseconds	1252 MB/s	0 short_reads/s	0 short_writes_echo/s	225 cpu_user_milliseconds	769 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1189 yields/s	0 preempts/s
56000 milliseconds	1219 MB/s	0 short_reads/s	0 short_writes_echo/s	204 cpu_user_milliseconds	782 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3618 yields/s	2 preempts/s
57000 milliseconds	1249 MB/s	0 short_reads/s	0 short_writes_echo/s	224 cpu_user_milliseconds	764 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3354 yields/s	2 preempts/s
58000 milliseconds	1256 MB/s	0 short_reads/s	0 short_writes_echo/s	221 cpu_user_milliseconds	771 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1130 yields/s	1 preempts/s
59000 milliseconds	1334 MB/s	0 short_reads/s	0 short_writes_echo/s	256 cpu_user_milliseconds	738 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	610 yields/s	1 preempts/s
60000 milliseconds	1228 MB/s	0 short_reads/s	0 short_writes_echo/s	202 cpu_user_milliseconds	770 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	8522 yields/s	1 preempts/s
61000 milliseconds	1322 MB/s	0 short_reads/s	0 short_writes_echo/s	237 cpu_user_milliseconds	758 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	999 yields/s	1 preempts/s
62000 milliseconds	1308 MB/s	0 short_reads/s	0 short_writes_echo/s	232 cpu_user_milliseconds	757 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3090 yields/s	0 preempts/s
