1000 milliseconds	3300 MB/s	12146 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	888 cpu_system_milliseconds	239 minor_page_faults/s	0 major_page_faults/s	4554 yields/s	79 preempts/s
2000 milliseconds	3494 MB/s	13031 short_reads/s	0 short_writes_echo/s	27 cpu_user_milliseconds	932 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	4851 yields/s	19 preempts/s
3000 milliseconds	4037 MB/s	15647 short_reads/s	0 short_writes_echo/s	28 cpu_user_milliseconds	934 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	5126 yields/s	4 preempts/s
4000 milliseconds	4127 MB/s	16783 short_reads/s	0 short_writes_echo/s	28 cpu_user_milliseconds	940 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	4157 yields/s	0 preempts/s
5000 milliseconds	4007 MB/s	16751 short_reads/s	0 short_writes_echo/s	30 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2985 yields/s	1 preempts/s
6000 milliseconds	4174 MB/s	17514 short_reads/s	0 short_writes_echo/s	20 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2170 yields/s	6 preempts/s
7000 milliseconds	4185 MB/s	15810 short_reads/s	0 short_writes_echo/s	21 cpu_user_milliseconds	953 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3517 yields/s	3 preempts/s
8000 milliseconds	4055 MB/s	15650 short_reads/s	0 short_writes_echo/s	25 cpu_user_milliseconds	929 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	6585 yields/s	0 preempts/s
9000 milliseconds	4251 MB/s	17240 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	934 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2341 yields/s	1 preempts/s
10000 milliseconds	4025 MB/s	15228 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	910 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	7193 yields/s	1 preempts/s
11000 milliseconds	4056 MB/s	15342 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	929 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	4404 yields/s	11 preempts/s
12000 milliseconds	4027 MB/s	13237 short_reads/s	0 short_writes_echo/s	31 cpu_user_milliseconds	926 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	6330 yields/s	19 preempts/s
13000 milliseconds	4195 MB/s	16923 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	942 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	3191 yields/s	6 preempts/s
14000 milliseconds	4291 MB/s	18873 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	951 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1176 yields/s	3 preempts/s
15000 milliseconds	4188 MB/s	17696 short_reads/s	0 short_writes_echo/s	22 cpu_user_milliseconds	960 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1983 yields/s	3 preempts/s
16000 milliseconds	4018 MB/s	15118 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	924 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	5324 yields/s	22 preempts/s
17000 milliseconds	4083 MB/s	15435 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	914 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	7126 yields/s	22 preempts/s
18000 milliseconds	4099 MB/s	15462 short_reads/s	0 short_writes_echo/s	24 cpu_user_milliseconds	926 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	7084 yields/s	0 preempts/s
19000 milliseconds	4267 MB/s	18011 short_reads/s	0 short_writes_echo/s	34 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2461 yields/s	1 preempts/s
