1000 milliseconds	2033 MB/s	31028 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	1086 cpu_system_milliseconds	174 minor_page_faults/s	0 major_page_faults/s	85400 yields/s	753 preempts/s
2000 milliseconds	1974 MB/s	30128 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	1056 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	84416 yields/s	183 preempts/s
3000 milliseconds	2388 MB/s	36451 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1157 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98447 yields/s	50 preempts/s
4000 milliseconds	2219 MB/s	33873 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	1160 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94071 yields/s	24 preempts/s
5000 milliseconds	2052 MB/s	31314 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1062 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	85333 yields/s	1578 preempts/s
6000 milliseconds	2535 MB/s	38919 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1172 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100596 yields/s	25 preempts/s
7000 milliseconds	2398 MB/s	36597 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	1150 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97838 yields/s	78 preempts/s
8000 milliseconds	2214 MB/s	33786 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	1162 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93230 yields/s	60 preempts/s
9000 milliseconds	2384 MB/s	36381 short_reads/s	0 short_writes_echo/s	120 cpu_user_milliseconds	1158 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98247 yields/s	7 preempts/s
10000 milliseconds	2286 MB/s	34896 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	1173 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95388 yields/s	14 preempts/s
11000 milliseconds	2495 MB/s	38098 short_reads/s	0 short_writes_echo/s	130 cpu_user_milliseconds	1169 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99764 yields/s	8 preempts/s
12000 milliseconds	2421 MB/s	37126 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1103 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96315 yields/s	81 preempts/s
13000 milliseconds	2478 MB/s	37822 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1197 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99323 yields/s	35 preempts/s
14000 milliseconds	2244 MB/s	34248 short_reads/s	0 short_writes_echo/s	122 cpu_user_milliseconds	1144 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94556 yields/s	23 preempts/s
15000 milliseconds	2264 MB/s	34616 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	1137 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95276 yields/s	13 preempts/s
16000 milliseconds	2224 MB/s	33942 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	1138 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93215 yields/s	12 preempts/s
17000 milliseconds	2117 MB/s	32306 short_reads/s	0 short_writes_echo/s	97 cpu_user_milliseconds	1155 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	90387 yields/s	52 preempts/s
18000 milliseconds	2339 MB/s	35699 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	1156 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96154 yields/s	45 preempts/s
19000 milliseconds	2698 MB/s	41180 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1202 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	104750 yields/s	16 preempts/s
20000 milliseconds	2438 MB/s	37206 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	1170 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98059 yields/s	35 preempts/s
21000 milliseconds	2148 MB/s	32786 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1144 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91472 yields/s	39 preempts/s
22000 milliseconds	2152 MB/s	33037 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	1146 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91978 yields/s	86 preempts/s
23000 milliseconds	2475 MB/s	38392 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1095 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99569 yields/s	22 preempts/s
24000 milliseconds	2226 MB/s	33974 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1156 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93122 yields/s	20 preempts/s
25000 milliseconds	2388 MB/s	36443 short_reads/s	0 short_writes_echo/s	132 cpu_user_milliseconds	1157 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97391 yields/s	88 preempts/s
