1000 milliseconds	2447 MB/s	38136 short_reads/s	0 short_writes_echo/s	157 cpu_user_milliseconds	1074 cpu_system_milliseconds	180 minor_page_faults/s	0 major_page_faults/s	109776 yields/s	346 preempts/s
2000 milliseconds	2452 MB/s	39112 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1082 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	108044 yields/s	207 preempts/s
3000 milliseconds	2678 MB/s	43100 short_reads/s	0 short_writes_echo/s	152 cpu_user_milliseconds	1091 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113752 yields/s	265 preempts/s
4000 milliseconds	2603 MB/s	40798 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1127 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115789 yields/s	231 preempts/s
5000 milliseconds	2634 MB/s	42244 short_reads/s	0 short_writes_echo/s	136 cpu_user_milliseconds	1137 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117291 yields/s	36 preempts/s
6000 milliseconds	2625 MB/s	41155 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	1160 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117900 yields/s	17 preempts/s
7000 milliseconds	2703 MB/s	44297 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1108 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116086 yields/s	14 preempts/s
8000 milliseconds	2643 MB/s	42573 short_reads/s	0 short_writes_echo/s	142 cpu_user_milliseconds	1100 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113302 yields/s	46 preempts/s
9000 milliseconds	2607 MB/s	41160 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	1129 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114757 yields/s	405 preempts/s
10000 milliseconds	2724 MB/s	44428 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1101 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113782 yields/s	8 preempts/s
11000 milliseconds	2640 MB/s	41661 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1110 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117461 yields/s	39 preempts/s
12000 milliseconds	2694 MB/s	43680 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	1111 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115337 yields/s	28 preempts/s
13000 milliseconds	2634 MB/s	41630 short_reads/s	0 short_writes_echo/s	136 cpu_user_milliseconds	1130 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115894 yields/s	99 preempts/s
14000 milliseconds	2618 MB/s	41259 short_reads/s	0 short_writes_echo/s	158 cpu_user_milliseconds	1101 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114513 yields/s	347 preempts/s
15000 milliseconds	2646 MB/s	41821 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	1136 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115638 yields/s	17 preempts/s
16000 milliseconds	2684 MB/s	43546 short_reads/s	0 short_writes_echo/s	132 cpu_user_milliseconds	1134 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116300 yields/s	18 preempts/s
17000 milliseconds	2657 MB/s	42077 short_reads/s	0 short_writes_echo/s	143 cpu_user_milliseconds	1098 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115552 yields/s	49 preempts/s
18000 milliseconds	2613 MB/s	40868 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1149 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115760 yields/s	180 preempts/s
19000 milliseconds	2594 MB/s	40592 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	1135 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115903 yields/s	237 preempts/s
20000 milliseconds	2711 MB/s	44196 short_reads/s	0 short_writes_echo/s	147 cpu_user_milliseconds	1100 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114672 yields/s	18 preempts/s
21000 milliseconds	2684 MB/s	42651 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1116 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114861 yields/s	17 preempts/s
22000 milliseconds	2686 MB/s	42923 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	1111 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113971 yields/s	13 preempts/s
23000 milliseconds	2675 MB/s	43755 short_reads/s	0 short_writes_echo/s	151 cpu_user_milliseconds	1089 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114402 yields/s	33 preempts/s
24000 milliseconds	2602 MB/s	41147 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1108 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115736 yields/s	121 preempts/s
25000 milliseconds	2657 MB/s	42188 short_reads/s	0 short_writes_echo/s	152 cpu_user_milliseconds	1113 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115948 yields/s	19 preempts/s
26000 milliseconds	2671 MB/s	42653 short_reads/s	0 short_writes_echo/s	145 cpu_user_milliseconds	1115 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115301 yields/s	26 preempts/s
27000 milliseconds	2655 MB/s	42212 short_reads/s	0 short_writes_echo/s	146 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117113 yields/s	58 preempts/s
28000 milliseconds	2696 MB/s	43991 short_reads/s	0 short_writes_echo/s	150 cpu_user_milliseconds	1088 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113167 yields/s	32 preempts/s
29000 milliseconds	2575 MB/s	40162 short_reads/s	0 short_writes_echo/s	141 cpu_user_milliseconds	1103 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113804 yields/s	724 preempts/s
30000 milliseconds	2658 MB/s	42378 short_reads/s	0 short_writes_echo/s	141 cpu_user_milliseconds	1126 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115980 yields/s	27 preempts/s
31000 milliseconds	2690 MB/s	43804 short_reads/s	0 short_writes_echo/s	162 cpu_user_milliseconds	1096 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115324 yields/s	18 preempts/s
32000 milliseconds	2655 MB/s	42345 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116482 yields/s	49 preempts/s
33000 milliseconds	2622 MB/s	41368 short_reads/s	0 short_writes_echo/s	140 cpu_user_milliseconds	1112 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116255 yields/s	31 preempts/s
34000 milliseconds	2449 MB/s	38976 short_reads/s	0 short_writes_echo/s	122 cpu_user_milliseconds	1040 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	101787 yields/s	2904 preempts/s
35000 milliseconds	2673 MB/s	42794 short_reads/s	0 short_writes_echo/s	141 cpu_user_milliseconds	1112 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115306 yields/s	33 preempts/s
36000 milliseconds	2651 MB/s	42720 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1137 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117541 yields/s	26 preempts/s
37000 milliseconds	2670 MB/s	43349 short_reads/s	0 short_writes_echo/s	142 cpu_user_milliseconds	1127 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	117926 yields/s	15 preempts/s
38000 milliseconds	2635 MB/s	42553 short_reads/s	0 short_writes_echo/s	156 cpu_user_milliseconds	1097 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115118 yields/s	36 preempts/s
39000 milliseconds	2619 MB/s	41768 short_reads/s	0 short_writes_echo/s	142 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	114786 yields/s	84 preempts/s
