1000 milliseconds	1825 MB/s	41 short_reads/s	0 short_writes_echo/s	88 cpu_user_milliseconds	856 cpu_system_milliseconds	182 minor_page_faults/s	0 major_page_faults/s	329 yields/s	157 preempts/s
2000 milliseconds	1775 MB/s	0 short_reads/s	0 short_writes_echo/s	79 cpu_user_milliseconds	919 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	0 yields/s	13 preempts/s
3000 milliseconds	2189 MB/s	0 short_reads/s	0 short_writes_echo/s	78 cpu_user_milliseconds	921 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	7 preempts/s
4000 milliseconds	2013 MB/s	0 short_reads/s	0 short_writes_echo/s	85 cpu_user_milliseconds	913 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
5000 milliseconds	2169 MB/s	0 short_reads/s	0 short_writes_echo/s	85 cpu_user_milliseconds	913 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	1 preempts/s
6000 milliseconds	1978 MB/s	0 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	900 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
7000 milliseconds	2035 MB/s	0 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	889 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	27 preempts/s
8000 milliseconds	2111 MB/s	0 short_reads/s	0 short_writes_echo/s	85 cpu_user_milliseconds	913 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	7 preempts/s
9000 milliseconds	2175 MB/s	0 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	903 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
10000 milliseconds	2149 MB/s	0 short_reads/s	0 short_writes_echo/s	94 cpu_user_milliseconds	904 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	3 preempts/s
11000 milliseconds	1981 MB/s	0 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	893 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	10 preempts/s
