1000 milliseconds	2002 MB/s	30556 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1026 cpu_system_milliseconds	175 minor_page_faults/s	0 major_page_faults/s	80438 yields/s	2593 preempts/s
2000 milliseconds	2012 MB/s	30701 short_reads/s	0 short_writes_echo/s	86 cpu_user_milliseconds	1094 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	86011 yields/s	232 preempts/s
3000 milliseconds	2471 MB/s	38111 short_reads/s	0 short_writes_echo/s	115 cpu_user_milliseconds	1144 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97702 yields/s	76 preempts/s
4000 milliseconds	2281 MB/s	34868 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	1167 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94362 yields/s	40 preempts/s
5000 milliseconds	2263 MB/s	35286 short_reads/s	0 short_writes_echo/s	107 cpu_user_milliseconds	1115 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94085 yields/s	24 preempts/s
6000 milliseconds	2464 MB/s	39312 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1068 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97633 yields/s	27 preempts/s
7000 milliseconds	2501 MB/s	38297 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1172 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99226 yields/s	24 preempts/s
8000 milliseconds	2375 MB/s	36396 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1135 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95917 yields/s	88 preempts/s
9000 milliseconds	2282 MB/s	35300 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	1125 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94788 yields/s	31 preempts/s
10000 milliseconds	2326 MB/s	35971 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95205 yields/s	31 preempts/s
11000 milliseconds	2292 MB/s	35783 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	1123 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94891 yields/s	7 preempts/s
12000 milliseconds	2402 MB/s	37026 short_reads/s	0 short_writes_echo/s	114 cpu_user_milliseconds	1150 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96802 yields/s	19 preempts/s
13000 milliseconds	2212 MB/s	34219 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1106 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92315 yields/s	91 preempts/s
14000 milliseconds	2324 MB/s	35751 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1131 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95597 yields/s	78 preempts/s
15000 milliseconds	2310 MB/s	35261 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1144 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95554 yields/s	25 preempts/s
16000 milliseconds	2676 MB/s	41058 short_reads/s	0 short_writes_echo/s	137 cpu_user_milliseconds	1174 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102315 yields/s	9 preempts/s
