1000 milliseconds	1303 MB/s	0 short_reads/s	0 short_writes_echo/s	172 cpu_user_milliseconds	829 cpu_system_milliseconds	176 minor_page_faults/s	0 major_page_faults/s	72 yields/s	6 preempts/s
2000 milliseconds	1349 MB/s	0 short_reads/s	0 short_writes_echo/s	190 cpu_user_milliseconds	808 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	0 yields/s	6 preempts/s
3000 milliseconds	1446 MB/s	0 short_reads/s	0 short_writes_echo/s	177 cpu_user_milliseconds	820 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	60 yields/s	7 preempts/s
4000 milliseconds	1469 MB/s	0 short_reads/s	0 short_writes_echo/s	176 cpu_user_milliseconds	821 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	28 preempts/s
5000 milliseconds	1548 MB/s	0 short_reads/s	0 short_writes_echo/s	189 cpu_user_milliseconds	800 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	493 yields/s	31 preempts/s
6000 milliseconds	1511 MB/s	0 short_reads/s	0 short_writes_echo/s	183 cpu_user_milliseconds	814 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	36 preempts/s
7000 milliseconds	1511 MB/s	0 short_reads/s	0 short_writes_echo/s	175 cpu_user_milliseconds	824 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	11 preempts/s
8000 milliseconds	1488 MB/s	0 short_reads/s	0 short_writes_echo/s	193 cpu_user_milliseconds	799 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	203 yields/s	3 preempts/s
9000 milliseconds	1482 MB/s	0 short_reads/s	0 short_writes_echo/s	183 cpu_user_milliseconds	815 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	18 preempts/s
10000 milliseconds	1458 MB/s	0 short_reads/s	0 short_writes_echo/s	168 cpu_user_milliseconds	825 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	220 yields/s	4 preempts/s
11000 milliseconds	1495 MB/s	0 short_reads/s	0 short_writes_echo/s	179 cpu_user_milliseconds	819 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
12000 milliseconds	1448 MB/s	0 short_reads/s	0 short_writes_echo/s	172 cpu_user_milliseconds	826 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	4 preempts/s
13000 milliseconds	1492 MB/s	0 short_reads/s	0 short_writes_echo/s	174 cpu_user_milliseconds	816 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	405 yields/s	6 preempts/s
