1000 milliseconds	1200 MB/s	1 short_reads/s	0 short_writes_echo/s	131 cpu_user_milliseconds	1096 cpu_system_milliseconds	174 minor_page_faults/s	0 major_page_faults/s	109535 yields/s	405 preempts/s
2000 milliseconds	1108 MB/s	0 short_reads/s	0 short_writes_echo/s	113 cpu_user_milliseconds	1064 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	100567 yields/s	2471 preempts/s
3000 milliseconds	1205 MB/s	0 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1101 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	109809 yields/s	596 preempts/s
4000 milliseconds	1143 MB/s	0 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	106864 yields/s	48 preempts/s
5000 milliseconds	1220 MB/s	2 short_reads/s	0 short_writes_echo/s	148 cpu_user_milliseconds	1099 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	111590 yields/s	38 preempts/s
6000 milliseconds	1267 MB/s	0 short_reads/s	0 short_writes_echo/s	142 cpu_user_milliseconds	1114 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	115384 yields/s	68 preempts/s
7000 milliseconds	1197 MB/s	0 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	1116 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	110269 yields/s	102 preempts/s
8000 milliseconds	1185 MB/s	0 short_reads/s	0 short_writes_echo/s	134 cpu_user_milliseconds	1116 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	109757 yields/s	51 preempts/s
9000 milliseconds	1218 MB/s	0 short_reads/s	0 short_writes_echo/s	137 cpu_user_milliseconds	1113 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	111677 yields/s	30 preempts/s
10000 milliseconds	1206 MB/s	0 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	1125 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	111099 yields/s	19 preempts/s
11000 milliseconds	1234 MB/s	0 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1115 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113023 yields/s	24 preempts/s
