1000 milliseconds	4046 MB/s	141 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	954 cpu_system_milliseconds	221 minor_page_faults/s	0 major_page_faults/s	909 yields/s	47 preempts/s
2000 milliseconds	4180 MB/s	104 short_reads/s	0 short_writes_echo/s	25 cpu_user_milliseconds	971 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	128 yields/s	7 preempts/s
3000 milliseconds	4167 MB/s	77 short_reads/s	0 short_writes_echo/s	34 cpu_user_milliseconds	963 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	110 yields/s	6 preempts/s
4000 milliseconds	4024 MB/s	203 short_reads/s	0 short_writes_echo/s	34 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	266 yields/s	6 preempts/s
5000 milliseconds	4196 MB/s	65 short_reads/s	0 short_writes_echo/s	31 cpu_user_milliseconds	966 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102 yields/s	4 preempts/s
6000 milliseconds	4104 MB/s	435 short_reads/s	0 short_writes_echo/s	29 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	877 yields/s	18 preempts/s
7000 milliseconds	4145 MB/s	32 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	145 yields/s	26 preempts/s
8000 milliseconds	4177 MB/s	58 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	48 yields/s	4 preempts/s
9000 milliseconds	4161 MB/s	94 short_reads/s	0 short_writes_echo/s	34 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	85 yields/s	3 preempts/s
10000 milliseconds	4227 MB/s	33 short_reads/s	0 short_writes_echo/s	29 cpu_user_milliseconds	966 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	218 yields/s	11 preempts/s
11000 milliseconds	4117 MB/s	133 short_reads/s	0 short_writes_echo/s	22 cpu_user_milliseconds	972 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	250 yields/s	5 preempts/s
12000 milliseconds	4194 MB/s	76 short_reads/s	0 short_writes_echo/s	27 cpu_user_milliseconds	966 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	245 yields/s	0 preempts/s
13000 milliseconds	4190 MB/s	78 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	960 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	245 yields/s	0 preempts/s
14000 milliseconds	4181 MB/s	77 short_reads/s	0 short_writes_echo/s	28 cpu_user_milliseconds	964 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	394 yields/s	1 preempts/s
