1000 milliseconds	4008 MB/s	257 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	951 cpu_system_milliseconds	208 minor_page_faults/s	0 major_page_faults/s	99 yields/s	1 preempts/s
2000 milliseconds	4021 MB/s	977 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	952 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	91 yields/s	2 preempts/s
3000 milliseconds	3938 MB/s	2444 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	946 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1157 yields/s	1 preempts/s
4000 milliseconds	4020 MB/s	268 short_reads/s	0 short_writes_echo/s	52 cpu_user_milliseconds	943 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	104 yields/s	3 preempts/s
5000 milliseconds	4046 MB/s	338 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	947 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	202 yields/s	0 preempts/s
6000 milliseconds	4045 MB/s	310 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	946 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	285 yields/s	5 preempts/s
7000 milliseconds	4021 MB/s	229 short_reads/s	0 short_writes_echo/s	64 cpu_user_milliseconds	931 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	172 yields/s	0 preempts/s
8000 milliseconds	3970 MB/s	1842 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	953 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	825 yields/s	1 preempts/s
9000 milliseconds	4033 MB/s	367 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	162 yields/s	0 preempts/s
10000 milliseconds	4009 MB/s	287 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	152 yields/s	0 preempts/s
11000 milliseconds	4019 MB/s	169 short_reads/s	0 short_writes_echo/s	52 cpu_user_milliseconds	943 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	80 yields/s	3 preempts/s
12000 milliseconds	4015 MB/s	503 short_reads/s	0 short_writes_echo/s	51 cpu_user_milliseconds	943 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	218 yields/s	2 preempts/s
13000 milliseconds	3924 MB/s	1493 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	690 yields/s	2 preempts/s
14000 milliseconds	4004 MB/s	895 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	950 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	256 yields/s	4 preempts/s
15000 milliseconds	4035 MB/s	204 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	86 yields/s	1 preempts/s
16000 milliseconds	4049 MB/s	401 short_reads/s	0 short_writes_echo/s	53 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	178 yields/s	1 preempts/s
17000 milliseconds	4054 MB/s	460 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	215 yields/s	0 preempts/s
18000 milliseconds	3828 MB/s	3543 short_reads/s	0 short_writes_echo/s	48 cpu_user_milliseconds	932 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1637 yields/s	9 preempts/s
19000 milliseconds	4034 MB/s	218 short_reads/s	0 short_writes_echo/s	54 cpu_user_milliseconds	941 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	160 yields/s	1 preempts/s
20000 milliseconds	3924 MB/s	1086 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	937 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	825 yields/s	5 preempts/s
21000 milliseconds	4039 MB/s	169 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	79 yields/s	4 preempts/s
22000 milliseconds	4042 MB/s	256 short_reads/s	0 short_writes_echo/s	48 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	271 yields/s	5 preempts/s
23000 milliseconds	3958 MB/s	1900 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	946 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	827 yields/s	4 preempts/s
24000 milliseconds	4039 MB/s	231 short_reads/s	0 short_writes_echo/s	53 cpu_user_milliseconds	944 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	123 yields/s	2 preempts/s
25000 milliseconds	4036 MB/s	124 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	950 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	62 yields/s	4 preempts/s
