1000 milliseconds	3726 MB/s	7125 short_reads/s	0 short_writes_echo/s	66 cpu_user_milliseconds	927 cpu_system_milliseconds	201 minor_page_faults/s	0 major_page_faults/s	255 yields/s	71 preempts/s
2000 milliseconds	3853 MB/s	1089 short_reads/s	0 short_writes_echo/s	75 cpu_user_milliseconds	920 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	331 yields/s	5 preempts/s
3000 milliseconds	3777 MB/s	3732 short_reads/s	0 short_writes_echo/s	58 cpu_user_milliseconds	939 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	80 yields/s	3 preempts/s
4000 milliseconds	3706 MB/s	2064 short_reads/s	0 short_writes_echo/s	59 cpu_user_milliseconds	933 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	864 yields/s	27 preempts/s
5000 milliseconds	3798 MB/s	10147 short_reads/s	0 short_writes_echo/s	63 cpu_user_milliseconds	934 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	328 yields/s	3 preempts/s
6000 milliseconds	3820 MB/s	167 short_reads/s	0 short_writes_echo/s	67 cpu_user_milliseconds	931 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	233 yields/s	4 preempts/s
7000 milliseconds	3783 MB/s	1839 short_reads/s	0 short_writes_echo/s	66 cpu_user_milliseconds	930 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	422 yields/s	10 preempts/s
8000 milliseconds	3788 MB/s	6665 short_reads/s	0 short_writes_echo/s	65 cpu_user_milliseconds	930 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	244 yields/s	24 preempts/s
9000 milliseconds	3699 MB/s	9907 short_reads/s	0 short_writes_echo/s	59 cpu_user_milliseconds	935 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	743 yields/s	2 preempts/s
10000 milliseconds	3801 MB/s	1432 short_reads/s	0 short_writes_echo/s	74 cpu_user_milliseconds	920 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	473 yields/s	27 preempts/s
11000 milliseconds	3812 MB/s	1747 short_reads/s	0 short_writes_echo/s	75 cpu_user_milliseconds	921 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	309 yields/s	4 preempts/s
12000 milliseconds	3776 MB/s	5773 short_reads/s	0 short_writes_echo/s	69 cpu_user_milliseconds	928 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	303 yields/s	2 preempts/s
13000 milliseconds	3828 MB/s	683 short_reads/s	0 short_writes_echo/s	58 cpu_user_milliseconds	940 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	279 yields/s	4 preempts/s
14000 milliseconds	3715 MB/s	1379 short_reads/s	0 short_writes_echo/s	60 cpu_user_milliseconds	924 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1361 yields/s	8 preempts/s
15000 milliseconds	3827 MB/s	3181 short_reads/s	0 short_writes_echo/s	61 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	147 yields/s	4 preempts/s
16000 milliseconds	3772 MB/s	3804 short_reads/s	0 short_writes_echo/s	61 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	342 yields/s	5 preempts/s
17000 milliseconds	3818 MB/s	1146 short_reads/s	0 short_writes_echo/s	72 cpu_user_milliseconds	925 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	210 yields/s	4 preempts/s
18000 milliseconds	3820 MB/s	2018 short_reads/s	0 short_writes_echo/s	56 cpu_user_milliseconds	937 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	495 yields/s	4 preempts/s
19000 milliseconds	3702 MB/s	1577 short_reads/s	0 short_writes_echo/s	64 cpu_user_milliseconds	903 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	2520 yields/s	3 preempts/s
20000 milliseconds	3763 MB/s	3458 short_reads/s	0 short_writes_echo/s	58 cpu_user_milliseconds	940 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	257 yields/s	7 preempts/s
21000 milliseconds	3867 MB/s	498 short_reads/s	0 short_writes_echo/s	62 cpu_user_milliseconds	919 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1272 yields/s	0 preempts/s
22000 milliseconds	3806 MB/s	1210 short_reads/s	0 short_writes_echo/s	69 cpu_user_milliseconds	924 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	459 yields/s	3 preempts/s
23000 milliseconds	3821 MB/s	149 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	111 yields/s	1 preempts/s
24000 milliseconds	3670 MB/s	1261 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	941 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	688 yields/s	7 preempts/s
25000 milliseconds	3854 MB/s	808 short_reads/s	0 short_writes_echo/s	72 cpu_user_milliseconds	924 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	383 yields/s	2 preempts/s
26000 milliseconds	3723 MB/s	1632 short_reads/s	0 short_writes_echo/s	57 cpu_user_milliseconds	921 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1377 yields/s	11 preempts/s
27000 milliseconds	3792 MB/s	859 short_reads/s	0 short_writes_echo/s	60 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	370 yields/s	1 preempts/s
28000 milliseconds	3867 MB/s	485 short_reads/s	0 short_writes_echo/s	64 cpu_user_milliseconds	929 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	440 yields/s	1 preempts/s
29000 milliseconds	3770 MB/s	1401 short_reads/s	0 short_writes_echo/s	51 cpu_user_milliseconds	936 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1326 yields/s	2 preempts/s
