1000 milliseconds	1208 MB/s	2 short_reads/s	0 short_writes_echo/s	217 cpu_user_milliseconds	739 cpu_system_milliseconds	173 minor_page_faults/s	0 major_page_faults/s	3756 yields/s	66 preempts/s
2000 milliseconds	1233 MB/s	0 short_reads/s	0 short_writes_echo/s	228 cpu_user_milliseconds	770 cpu_system_milliseconds	4 minor_page_faults/s	0 major_page_faults/s	0 yields/s	11 preempts/s
3000 milliseconds	1249 MB/s	0 short_reads/s	0 short_writes_echo/s	241 cpu_user_milliseconds	758 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	7 preempts/s
4000 milliseconds	1221 MB/s	0 short_reads/s	0 short_writes_echo/s	234 cpu_user_milliseconds	764 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
5000 milliseconds	1258 MB/s	0 short_reads/s	0 short_writes_echo/s	195 cpu_user_milliseconds	803 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	6 preempts/s
6000 milliseconds	1262 MB/s	2 short_reads/s	0 short_writes_echo/s	233 cpu_user_milliseconds	672 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	8200 yields/s	4 preempts/s
7000 milliseconds	1251 MB/s	0 short_reads/s	0 short_writes_echo/s	208 cpu_user_milliseconds	789 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	29 preempts/s
8000 milliseconds	1249 MB/s	0 short_reads/s	0 short_writes_echo/s	202 cpu_user_milliseconds	796 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	6 preempts/s
9000 milliseconds	1249 MB/s	0 short_reads/s	0 short_writes_echo/s	231 cpu_user_milliseconds	768 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	1 preempts/s
10000 milliseconds	1250 MB/s	0 short_reads/s	0 short_writes_echo/s	239 cpu_user_milliseconds	760 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	5 preempts/s
11000 milliseconds	1243 MB/s	1 short_reads/s	0 short_writes_echo/s	218 cpu_user_milliseconds	709 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	6925 yields/s	4 preempts/s
12000 milliseconds	1256 MB/s	0 short_reads/s	0 short_writes_echo/s	200 cpu_user_milliseconds	797 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	26 preempts/s
13000 milliseconds	1254 MB/s	0 short_reads/s	0 short_writes_echo/s	206 cpu_user_milliseconds	790 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	0 yields/s	37 preempts/s
