1000 milliseconds	2017 MB/s	31902 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	1114 cpu_system_milliseconds	171 minor_page_faults/s	0 major_page_faults/s	89033 yields/s	174 preempts/s
2000 milliseconds	2444 MB/s	39210 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1115 cpu_system_milliseconds	3 minor_page_faults/s	0 major_page_faults/s	100918 yields/s	17 preempts/s
3000 milliseconds	2220 MB/s	35214 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	1123 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93446 yields/s	12 preempts/s
4000 milliseconds	2212 MB/s	36441 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	1063 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95561 yields/s	5 preempts/s
5000 milliseconds	2154 MB/s	34868 short_reads/s	0 short_writes_echo/s	92 cpu_user_milliseconds	1102 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94020 yields/s	15 preempts/s
6000 milliseconds	2130 MB/s	33470 short_reads/s	0 short_writes_echo/s	122 cpu_user_milliseconds	1102 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92109 yields/s	64 preempts/s
7000 milliseconds	2425 MB/s	42322 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1006 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103511 yields/s	8 preempts/s
8000 milliseconds	2437 MB/s	43152 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	981 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	104361 yields/s	5 preempts/s
9000 milliseconds	2341 MB/s	38885 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	1069 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98938 yields/s	29 preempts/s
10000 milliseconds	2146 MB/s	35827 short_reads/s	0 short_writes_echo/s	86 cpu_user_milliseconds	1076 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95037 yields/s	3 preempts/s
11000 milliseconds	2314 MB/s	39828 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1017 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99467 yields/s	77 preempts/s
12000 milliseconds	2334 MB/s	40375 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1017 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100690 yields/s	3 preempts/s
13000 milliseconds	2484 MB/s	43131 short_reads/s	0 short_writes_echo/s	120 cpu_user_milliseconds	1012 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	104387 yields/s	9 preempts/s
14000 milliseconds	2118 MB/s	32960 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	1147 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91746 yields/s	6 preempts/s
15000 milliseconds	2116 MB/s	32766 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1118 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91720 yields/s	6 preempts/s
16000 milliseconds	1974 MB/s	30182 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	1124 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	88034 yields/s	50 preempts/s
17000 milliseconds	2246 MB/s	38520 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1015 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97685 yields/s	16 preempts/s
18000 milliseconds	2189 MB/s	34613 short_reads/s	0 short_writes_echo/s	130 cpu_user_milliseconds	1102 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94456 yields/s	11 preempts/s
19000 milliseconds	2181 MB/s	34327 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	1118 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93067 yields/s	23 preempts/s
20000 milliseconds	2205 MB/s	37246 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1034 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97094 yields/s	16 preempts/s
21000 milliseconds	2231 MB/s	36023 short_reads/s	0 short_writes_echo/s	112 cpu_user_milliseconds	1085 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95597 yields/s	126 preempts/s
22000 milliseconds	2190 MB/s	35910 short_reads/s	0 short_writes_echo/s	98 cpu_user_milliseconds	1097 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94378 yields/s	16 preempts/s
23000 milliseconds	2236 MB/s	37572 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	1052 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96727 yields/s	23 preempts/s
24000 milliseconds	2374 MB/s	40108 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1046 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100832 yields/s	9 preempts/s
25000 milliseconds	2288 MB/s	39157 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	1036 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98635 yields/s	27 preempts/s
26000 milliseconds	2244 MB/s	37936 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1034 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97221 yields/s	49 preempts/s
27000 milliseconds	1961 MB/s	30157 short_reads/s	0 short_writes_echo/s	106 cpu_user_milliseconds	1134 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	86972 yields/s	12 preempts/s
28000 milliseconds	2301 MB/s	39418 short_reads/s	0 short_writes_echo/s	96 cpu_user_milliseconds	1043 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99596 yields/s	3 preempts/s
29000 milliseconds	2066 MB/s	31868 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1127 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	89273 yields/s	14 preempts/s
30000 milliseconds	2240 MB/s	35905 short_reads/s	0 short_writes_echo/s	122 cpu_user_milliseconds	1105 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95467 yields/s	4 preempts/s
31000 milliseconds	2077 MB/s	32208 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1118 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	90944 yields/s	38 preempts/s
32000 milliseconds	2266 MB/s	38214 short_reads/s	0 short_writes_echo/s	115 cpu_user_milliseconds	1049 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97996 yields/s	3 preempts/s
33000 milliseconds	2264 MB/s	37842 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1043 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97536 yields/s	79 preempts/s
34000 milliseconds	2088 MB/s	32698 short_reads/s	0 short_writes_echo/s	89 cpu_user_milliseconds	1147 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	90724 yields/s	7 preempts/s
35000 milliseconds	2172 MB/s	37031 short_reads/s	0 short_writes_echo/s	102 cpu_user_milliseconds	1051 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96323 yields/s	4 preempts/s
36000 milliseconds	2279 MB/s	37870 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1075 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97314 yields/s	77 preempts/s
37000 milliseconds	2246 MB/s	38659 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	1019 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97962 yields/s	17 preempts/s
38000 milliseconds	2201 MB/s	35748 short_reads/s	0 short_writes_echo/s	113 cpu_user_milliseconds	1093 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94536 yields/s	21 preempts/s
39000 milliseconds	2206 MB/s	34701 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1106 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94032 yields/s	61 preempts/s
40000 milliseconds	2270 MB/s	35539 short_reads/s	0 short_writes_echo/s	95 cpu_user_milliseconds	1040 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92873 yields/s	8 preempts/s
41000 milliseconds	1962 MB/s	29952 short_reads/s	0 short_writes_echo/s	86 cpu_user_milliseconds	1143 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	87688 yields/s	59 preempts/s
42000 milliseconds	2162 MB/s	34526 short_reads/s	0 short_writes_echo/s	132 cpu_user_milliseconds	1084 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93881 yields/s	5 preempts/s
43000 milliseconds	2468 MB/s	42434 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1030 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	104690 yields/s	21 preempts/s
44000 milliseconds	2199 MB/s	34471 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1120 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93211 yields/s	8 preempts/s
45000 milliseconds	2282 MB/s	39458 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	992 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99015 yields/s	54 preempts/s
46000 milliseconds	2129 MB/s	33978 short_reads/s	0 short_writes_echo/s	104 cpu_user_milliseconds	1115 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92554 yields/s	76 preempts/s
47000 milliseconds	2314 MB/s	39269 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	1025 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99593 yields/s	5 preempts/s
48000 milliseconds	2172 MB/s	34196 short_reads/s	0 short_writes_echo/s	105 cpu_user_milliseconds	1119 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94127 yields/s	14 preempts/s
49000 milliseconds	2408 MB/s	42362 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	977 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103345 yields/s	62 preempts/s
50000 milliseconds	2276 MB/s	37029 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1094 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96989 yields/s	19 preempts/s
51000 milliseconds	1946 MB/s	29714 short_reads/s	0 short_writes_echo/s	92 cpu_user_milliseconds	1133 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	87517 yields/s	53 preempts/s
52000 milliseconds	2233 MB/s	36981 short_reads/s	0 short_writes_echo/s	103 cpu_user_milliseconds	1075 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96838 yields/s	6 preempts/s
53000 milliseconds	2434 MB/s	41546 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1021 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102292 yields/s	28 preempts/s
54000 milliseconds	2404 MB/s	43014 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103455 yields/s	10 preempts/s
55000 milliseconds	2278 MB/s	38718 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1034 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99113 yields/s	12 preempts/s
56000 milliseconds	2423 MB/s	41908 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1019 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102406 yields/s	59 preempts/s
57000 milliseconds	2217 MB/s	35342 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1094 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94898 yields/s	10 preempts/s
58000 milliseconds	2149 MB/s	34805 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1080 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94361 yields/s	111 preempts/s
59000 milliseconds	2405 MB/s	40789 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1036 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102252 yields/s	12 preempts/s
60000 milliseconds	2180 MB/s	36039 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1059 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94703 yields/s	17 preempts/s
