1000 milliseconds	2225 MB/s	33959 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	1166 cpu_system_milliseconds	171 minor_page_faults/s	0 major_page_faults/s	92589 yields/s	98 preempts/s
2000 milliseconds	2521 MB/s	38481 short_reads/s	0 short_writes_echo/s	155 cpu_user_milliseconds	1158 cpu_system_milliseconds	4 minor_page_faults/s	0 major_page_faults/s	100325 yields/s	19 preempts/s
3000 milliseconds	2241 MB/s	34202 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1152 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93522 yields/s	18 preempts/s
4000 milliseconds	2285 MB/s	34876 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1156 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96229 yields/s	43 preempts/s
5000 milliseconds	1982 MB/s	30254 short_reads/s	0 short_writes_echo/s	110 cpu_user_milliseconds	1147 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	86998 yields/s	6 preempts/s
6000 milliseconds	2282 MB/s	34831 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	1167 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94447 yields/s	33 preempts/s
7000 milliseconds	2292 MB/s	35163 short_reads/s	0 short_writes_echo/s	109 cpu_user_milliseconds	1154 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	95779 yields/s	4 preempts/s
8000 milliseconds	2615 MB/s	39912 short_reads/s	0 short_writes_echo/s	144 cpu_user_milliseconds	1176 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102092 yields/s	9 preempts/s
9000 milliseconds	2173 MB/s	33164 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	1151 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92122 yields/s	4 preempts/s
10000 milliseconds	2131 MB/s	32524 short_reads/s	0 short_writes_echo/s	114 cpu_user_milliseconds	1148 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91295 yields/s	5 preempts/s
11000 milliseconds	2347 MB/s	35814 short_reads/s	0 short_writes_echo/s	133 cpu_user_milliseconds	1158 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96426 yields/s	34 preempts/s
12000 milliseconds	2643 MB/s	40332 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1196 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103808 yields/s	3 preempts/s
13000 milliseconds	2850 MB/s	43492 short_reads/s	0 short_writes_echo/s	136 cpu_user_milliseconds	1216 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	108427 yields/s	7 preempts/s
14000 milliseconds	2586 MB/s	39466 short_reads/s	0 short_writes_echo/s	120 cpu_user_milliseconds	1190 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102995 yields/s	13 preempts/s
15000 milliseconds	2598 MB/s	39654 short_reads/s	0 short_writes_echo/s	147 cpu_user_milliseconds	1165 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103516 yields/s	4 preempts/s
16000 milliseconds	2576 MB/s	39314 short_reads/s	0 short_writes_echo/s	143 cpu_user_milliseconds	1168 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102206 yields/s	50 preempts/s
17000 milliseconds	2420 MB/s	36927 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1170 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98653 yields/s	17 preempts/s
18000 milliseconds	2149 MB/s	33287 short_reads/s	0 short_writes_echo/s	101 cpu_user_milliseconds	1133 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91462 yields/s	8 preempts/s
19000 milliseconds	2554 MB/s	40166 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	1113 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100731 yields/s	9 preempts/s
20000 milliseconds	2626 MB/s	40268 short_reads/s	0 short_writes_echo/s	127 cpu_user_milliseconds	1176 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103731 yields/s	16 preempts/s
21000 milliseconds	2591 MB/s	39547 short_reads/s	0 short_writes_echo/s	126 cpu_user_milliseconds	1196 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102229 yields/s	38 preempts/s
22000 milliseconds	2379 MB/s	36300 short_reads/s	0 short_writes_echo/s	145 cpu_user_milliseconds	1148 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	97518 yields/s	24 preempts/s
23000 milliseconds	2630 MB/s	40136 short_reads/s	0 short_writes_echo/s	132 cpu_user_milliseconds	1191 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	103623 yields/s	6 preempts/s
24000 milliseconds	2169 MB/s	33234 short_reads/s	0 short_writes_echo/s	108 cpu_user_milliseconds	1139 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	93282 yields/s	23 preempts/s
25000 milliseconds	2033 MB/s	31030 short_reads/s	0 short_writes_echo/s	125 cpu_user_milliseconds	1134 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	88251 yields/s	8 preempts/s
26000 milliseconds	2582 MB/s	40006 short_reads/s	0 short_writes_echo/s	149 cpu_user_milliseconds	1117 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102265 yields/s	110 preempts/s
27000 milliseconds	2526 MB/s	38547 short_reads/s	0 short_writes_echo/s	135 cpu_user_milliseconds	1177 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100746 yields/s	9 preempts/s
28000 milliseconds	2427 MB/s	37034 short_reads/s	0 short_writes_echo/s	123 cpu_user_milliseconds	1183 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	98022 yields/s	1 preempts/s
29000 milliseconds	2443 MB/s	37278 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1167 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99428 yields/s	13 preempts/s
30000 milliseconds	2510 MB/s	38302 short_reads/s	0 short_writes_echo/s	119 cpu_user_milliseconds	1188 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100520 yields/s	9 preempts/s
31000 milliseconds	2310 MB/s	35250 short_reads/s	0 short_writes_echo/s	116 cpu_user_milliseconds	1164 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96030 yields/s	46 preempts/s
32000 milliseconds	2338 MB/s	35695 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1149 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	96325 yields/s	6 preempts/s
33000 milliseconds	2091 MB/s	31919 short_reads/s	0 short_writes_echo/s	139 cpu_user_milliseconds	1130 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	89707 yields/s	3 preempts/s
34000 milliseconds	2141 MB/s	32675 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	1144 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	91648 yields/s	6 preempts/s
35000 milliseconds	2047 MB/s	31499 short_reads/s	0 short_writes_echo/s	71 cpu_user_milliseconds	1175 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	88744 yields/s	4 preempts/s
36000 milliseconds	2449 MB/s	37565 short_reads/s	0 short_writes_echo/s	124 cpu_user_milliseconds	1159 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	99579 yields/s	82 preempts/s
37000 milliseconds	2113 MB/s	32265 short_reads/s	0 short_writes_echo/s	121 cpu_user_milliseconds	1148 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	90108 yields/s	6 preempts/s
38000 milliseconds	2179 MB/s	33250 short_reads/s	0 short_writes_echo/s	141 cpu_user_milliseconds	1134 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92497 yields/s	6 preempts/s
39000 milliseconds	2227 MB/s	33983 short_reads/s	0 short_writes_echo/s	117 cpu_user_milliseconds	1164 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	92902 yields/s	24 preempts/s
40000 milliseconds	2585 MB/s	39446 short_reads/s	0 short_writes_echo/s	128 cpu_user_milliseconds	1189 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102451 yields/s	8 preempts/s
41000 milliseconds	2104 MB/s	32112 short_reads/s	0 short_writes_echo/s	111 cpu_user_milliseconds	1159 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	89688 yields/s	36 preempts/s
42000 milliseconds	2269 MB/s	34629 short_reads/s	0 short_writes_echo/s	129 cpu_user_milliseconds	1155 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	94421 yields/s	38 preempts/s
43000 milliseconds	2479 MB/s	37828 short_reads/s	0 short_writes_echo/s	118 cpu_user_milliseconds	1174 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100879 yields/s	12 preempts/s
