1000 milliseconds	4023 MB/s	890 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	959 cpu_system_milliseconds	215 minor_page_faults/s	0 major_page_faults/s	20 yields/s	28 preempts/s
2000 milliseconds	3991 MB/s	1427 short_reads/s	0 short_writes_echo/s	48 cpu_user_milliseconds	946 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	226 yields/s	29 preempts/s
3000 milliseconds	3982 MB/s	775 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	939 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	691 yields/s	4 preempts/s
4000 milliseconds	4108 MB/s	304 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	163 yields/s	4 preempts/s
5000 milliseconds	4110 MB/s	357 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	225 yields/s	2 preempts/s
6000 milliseconds	4104 MB/s	462 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	240 yields/s	3 preempts/s
7000 milliseconds	4019 MB/s	1471 short_reads/s	0 short_writes_echo/s	49 cpu_user_milliseconds	940 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	791 yields/s	5 preempts/s
8000 milliseconds	4092 MB/s	528 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	249 yields/s	4 preempts/s
9000 milliseconds	4081 MB/s	376 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	140 yields/s	3 preempts/s
10000 milliseconds	4083 MB/s	489 short_reads/s	0 short_writes_echo/s	31 cpu_user_milliseconds	964 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	243 yields/s	0 preempts/s
11000 milliseconds	4107 MB/s	350 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	160 yields/s	2 preempts/s
12000 milliseconds	3996 MB/s	2159 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	943 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	986 yields/s	1 preempts/s
13000 milliseconds	4056 MB/s	1059 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	32 yields/s	0 preempts/s
14000 milliseconds	4081 MB/s	186 short_reads/s	0 short_writes_echo/s	45 cpu_user_milliseconds	950 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	64 yields/s	28 preempts/s
15000 milliseconds	4099 MB/s	358 short_reads/s	0 short_writes_echo/s	54 cpu_user_milliseconds	944 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	156 yields/s	3 preempts/s
16000 milliseconds	4093 MB/s	351 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	948 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	153 yields/s	4 preempts/s
17000 milliseconds	4005 MB/s	820 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	950 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	410 yields/s	3 preempts/s
18000 milliseconds	4096 MB/s	406 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	258 yields/s	4 preempts/s
19000 milliseconds	4077 MB/s	406 short_reads/s	0 short_writes_echo/s	47 cpu_user_milliseconds	946 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	213 yields/s	4 preempts/s
20000 milliseconds	4050 MB/s	1043 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	951 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	48 yields/s	12 preempts/s
21000 milliseconds	4083 MB/s	468 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	194 yields/s	4 preempts/s
22000 milliseconds	3971 MB/s	2259 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	175 yields/s	4 preempts/s
23000 milliseconds	4102 MB/s	352 short_reads/s	0 short_writes_echo/s	43 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	177 yields/s	1 preempts/s
24000 milliseconds	4086 MB/s	497 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	953 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	271 yields/s	5 preempts/s
25000 milliseconds	4109 MB/s	360 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	178 yields/s	0 preempts/s
26000 milliseconds	4100 MB/s	480 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	276 yields/s	1 preempts/s
27000 milliseconds	4015 MB/s	1404 short_reads/s	0 short_writes_echo/s	51 cpu_user_milliseconds	941 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	551 yields/s	6 preempts/s
28000 milliseconds	4090 MB/s	632 short_reads/s	0 short_writes_echo/s	40 cpu_user_milliseconds	958 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	34 yields/s	4 preempts/s
29000 milliseconds	4080 MB/s	413 short_reads/s	0 short_writes_echo/s	50 cpu_user_milliseconds	945 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	256 yields/s	1 preempts/s
