1000 milliseconds	4189 MB/s	565 short_reads/s	0 short_writes_echo/s	28 cpu_user_milliseconds	955 cpu_system_milliseconds	220 minor_page_faults/s	0 major_page_faults/s	1184 yields/s	11 preempts/s
2000 milliseconds	4272 MB/s	70 short_reads/s	0 short_writes_echo/s	29 cpu_user_milliseconds	967 cpu_system_milliseconds	2 minor_page_faults/s	0 major_page_faults/s	67 yields/s	3 preempts/s
3000 milliseconds	4298 MB/s	233 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	279 yields/s	30 preempts/s
4000 milliseconds	4220 MB/s	268 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	1745 yields/s	5 preempts/s
5000 milliseconds	4286 MB/s	266 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	310 yields/s	36 preempts/s
6000 milliseconds	4305 MB/s	99 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	124 yields/s	4 preempts/s
7000 milliseconds	4275 MB/s	164 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	963 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	175 yields/s	30 preempts/s
8000 milliseconds	4296 MB/s	48 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	100 yields/s	0 preempts/s
9000 milliseconds	4219 MB/s	98 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	949 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	310 yields/s	6 preempts/s
10000 milliseconds	4305 MB/s	122 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	216 yields/s	5 preempts/s
11000 milliseconds	4276 MB/s	102 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	951 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	116 yields/s	70 preempts/s
12000 milliseconds	4137 MB/s	300 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	230 yields/s	5 preempts/s
13000 milliseconds	4309 MB/s	120 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	133 yields/s	29 preempts/s
14000 milliseconds	4220 MB/s	487 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	843 yields/s	27 preempts/s
15000 milliseconds	4317 MB/s	235 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	957 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	312 yields/s	9 preempts/s
16000 milliseconds	4325 MB/s	63 short_reads/s	0 short_writes_echo/s	38 cpu_user_milliseconds	959 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	109 yields/s	4 preempts/s
17000 milliseconds	4318 MB/s	71 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	113 yields/s	5 preempts/s
18000 milliseconds	4326 MB/s	226 short_reads/s	0 short_writes_echo/s	36 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	234 yields/s	2 preempts/s
19000 milliseconds	4220 MB/s	280 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	348 yields/s	4 preempts/s
20000 milliseconds	4333 MB/s	73 short_reads/s	0 short_writes_echo/s	31 cpu_user_milliseconds	966 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	106 yields/s	2 preempts/s
21000 milliseconds	4323 MB/s	154 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	183 yields/s	5 preempts/s
22000 milliseconds	4290 MB/s	97 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	958 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	187 yields/s	0 preempts/s
23000 milliseconds	4265 MB/s	94 short_reads/s	0 short_writes_echo/s	31 cpu_user_milliseconds	962 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	152 yields/s	4 preempts/s
24000 milliseconds	4224 MB/s	458 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	954 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	583 yields/s	0 preempts/s
25000 milliseconds	4313 MB/s	79 short_reads/s	0 short_writes_echo/s	33 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	154 yields/s	0 preempts/s
26000 milliseconds	4317 MB/s	47 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	155 yields/s	2 preempts/s
27000 milliseconds	4311 MB/s	191 short_reads/s	0 short_writes_echo/s	37 cpu_user_milliseconds	958 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	303 yields/s	3 preempts/s
28000 milliseconds	4342 MB/s	89 short_reads/s	0 short_writes_echo/s	29 cpu_user_milliseconds	968 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	165 yields/s	1 preempts/s
29000 milliseconds	4236 MB/s	955 short_reads/s	0 short_writes_echo/s	46 cpu_user_milliseconds	944 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	857 yields/s	6 preempts/s
30000 milliseconds	4330 MB/s	56 short_reads/s	0 short_writes_echo/s	41 cpu_user_milliseconds	955 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	102 yields/s	2 preempts/s
31000 milliseconds	4302 MB/s	110 short_reads/s	0 short_writes_echo/s	39 cpu_user_milliseconds	952 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	199 yields/s	1 preempts/s
32000 milliseconds	4304 MB/s	61 short_reads/s	0 short_writes_echo/s	42 cpu_user_milliseconds	956 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	63 yields/s	1 preempts/s
33000 milliseconds	4326 MB/s	103 short_reads/s	0 short_writes_echo/s	35 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	214 yields/s	5 preempts/s
34000 milliseconds	4228 MB/s	621 short_reads/s	0 short_writes_echo/s	32 cpu_user_milliseconds	961 cpu_system_milliseconds	0 minor_page_faults/s	0 major_page_faults/s	713 yields/s	5 preempts/s
